player,pitches,total,pitches%,PA,AB,BIP,H,1B,2B,3B,HR,SO,K%,BB,BB%,Whiffs,Swings,BA,xBA,OBP,xOBP,SLG,xSLG,wOBA,xwOBA,Barrels,PV,EV,LA
Zach McKinstry,23,1249,1.8,7,7,5,0,0,0,0,0,2,28.6,0,0.0,5,16,.000,.173,.000,.173,.000,.206,.000,.167,0,99.0,84.8,28
Jackson Holliday,22,826,2.7,6,6,3,3,2,1,0,0,3,50.0,0,0.0,8,13,.500,.183,.500,.183,.667,.270,.503,.200,0,99.2,99.6,7
Kyle Farmer,22,882,2.5,8,6,5,1,1,0,0,0,1,12.5,2,25.0,3,12,.167,.361,.375,.521,.167,.531,.282,.459,0,98.7,90.5,19
Rob Refsnyder,22,1202,1.8,6,6,3,1,1,0,0,0,3,50.0,0,0.0,5,15,.167,.110,.167,.110,.167,.116,.147,.100,0,98.7,96.7,19
Jordan Beck,22,659,3.3,4,4,1,0,0,0,0,0,3,75.0,0,0.0,7,15,.000,.002,.000,.002,.000,.002,.000,.001,0,99.1,87.5,40
José Fermín,22,324,6.8,7,3,3,1,1,0,0,0,0,0.0,3,42.9,0,8,.333,.390,.714,.738,.333,.536,.524,.570,0,99.4,89.6,16
James Wood,22,1404,1.6,5,5,3,1,1,0,0,0,2,40.0,0,0.0,4,12,.200,.147,.200,.147,.200,.165,.176,.135,0,98.9,93.0,6
Jordan Walker,21,669,3.1,9,8,5,1,1,0,0,0,3,33.3,1,11.1,2,11,.125,.250,.222,.333,.125,.280,.175,.283,0,98.9,103.6,5
Leo Jiménez,21,847,2.5,8,7,3,0,0,0,0,0,4,50.0,0,0.0,5,10,.000,.077,.125,.193,.000,.155,.090,.177,0,98.4,81.4,-23
Johan Rojas,21,1329,1.6,5,5,3,2,1,0,1,0,2,40.0,0,0.0,1,9,.400,.279,.400,.279,.800,.429,.494,.308,0,98.7,97.0,0
Addison Barger,21,859,2.4,2,2,2,1,0,1,0,0,0,0.0,0,0.0,1,10,.500,.292,.500,.292,1.000,.390,.627,.282,0,98.9,71.8,-22
Garrett Hampson,21,883,2.4,6,5,4,1,1,0,0,0,2,33.3,0,0.0,3,13,.200,.308,.167,.262,.200,.344,.147,.243,0,98.9,85.7,3
Luis Rengifo,21,1084,1.9,5,4,3,3,3,0,0,0,1,20.0,0,0.0,2,10,.750,.367,.800,.494,.750,.468,.673,.437,0,99.2,97.2,8
Romy Gonzalez,21,826,2.5,5,5,2,1,1,0,0,0,3,60.0,0,0.0,4,15,.200,.106,.200,.106,.200,.121,.176,.100,0,99.1,95.8,44
Victor Caratini,21,1039,2.0,9,9,5,0,0,0,0,0,4,44.4,0,0.0,4,13,.000,.042,.000,.042,.000,.068,.000,.047,0,98.9,92.7,11
Alex Jackson,21,626,3.4,8,6,3,0,0,0,0,0,3,37.5,2,25.0,6,10,.000,.082,.250,.312,.000,.093,.172,.230,0,99.4,85.0,-9
Sam Hilliard,21,648,3.2,6,5,4,1,1,0,0,0,1,16.7,1,16.7,3,12,.200,.291,.333,.409,.200,.476,.262,.388,0,98.9,93.9,-8
Gary Sánchez,21,1158,1.8,7,6,5,3,2,0,0,1,1,14.3,1,14.3,2,11,.500,.257,.571,.363,1.000,.675,.643,.426,1,99.1,86.5,20
Joey Loperfido,21,1003,2.1,6,6,3,1,0,1,0,0,3,50.0,0,0.0,5,14,.167,.083,.167,.083,.333,.098,.209,.079,0,98.6,86.6,22
Nick Fortes,20,1154,1.7,5,4,4,1,0,1,0,0,0,0.0,1,20.0,0,9,.250,.264,.400,.412,.500,.319,.389,.343,0,99.3,74.4,40
Dairon Blanco,20,459,4.4,6,6,5,3,3,0,0,0,1,16.7,0,0.0,3,10,.500,.252,.500,.252,.500,.293,.441,.236,0,98.9,85.9,-20
Leo Rivas,20,371,5.4,4,3,2,0,0,0,0,0,1,25.0,1,25.0,3,11,.000,.230,.250,.423,.000,.264,.172,.336,0,99.0,92.1,24
Luke Maile,20,637,3.1,6,4,4,0,0,0,0,0,0,0.0,2,33.3,0,12,.000,.204,.333,.470,.000,.612,.230,.456,1,98.5,74.2,-7
Akil Baddoo,20,318,6.3,5,3,2,1,1,0,0,0,2,40.0,1,20.0,2,7,.333,.125,.400,.364,.333,.138,.314,.302,0,99.3,97.2,8
Jasson Domínguez,20,278,7.2,5,5,4,0,0,0,0,0,1,20.0,0,0.0,2,9,.000,.095,.000,.095,.000,.104,.000,.089,0,99.1,84.2,-19
Ramón Urías,20,1150,1.7,5,4,2,1,0,0,1,0,2,40.0,1,20.0,1,7,.250,.065,.400,.252,.750,.083,.456,.189,0,98.9,77.1,-7
Juan Yepez,19,966,2.0,4,4,3,2,2,0,0,0,1,25.0,0,0.0,4,14,.500,.339,.500,.339,.500,.399,.441,.328,0,99.1,83.4,20
Daz Cameron,19,715,2.7,8,7,4,2,2,0,0,0,3,37.5,0,0.0,2,11,.286,.194,.375,.294,.286,.225,.310,.252,0,99.2,89.2,-10
Tyler Wade,19,587,3.2,3,2,1,1,1,0,0,0,1,33.3,1,33.3,3,10,.500,.493,.667,.662,.500,.546,.524,.533,0,99.2,85.2,16
Harold Ramírez,19,878,2.2,6,5,3,0,0,0,0,0,2,33.3,1,16.7,2,8,.000,.103,.167,.252,.000,.106,.115,.192,0,99.3,79.9,-38
Cristian Pache,19,753,2.5,7,7,4,2,1,1,0,0,3,42.9,0,0.0,3,12,.286,.154,.286,.154,.429,.176,.305,.143,0,99.1,76.7,23
Pedro Pagés,19,849,2.2,8,8,4,2,2,0,0,0,4,50.0,0,0.0,4,9,.250,.158,.250,.158,.250,.175,.220,.148,0,98.8,74.2,-16
Jake Rogers,19,1258,1.5,5,5,2,0,0,0,0,0,3,60.0,0,0.0,5,11,.000,.112,.000,.112,.000,.216,.000,.135,0,99.0,101.7,32
Luis Matos,19,544,3.5,4,3,2,2,2,0,0,0,1,25.0,1,25.0,0,8,.667,.164,.750,.373,.667,.173,.613,.285,0,99.5,75.2,-31
Luis Guillorme,19,802,2.4,4,4,2,0,0,0,0,0,2,50.0,0,0.0,1,6,.000,.220,.000,.220,.000,.281,.000,.216,0,99.0,79.4,-24
Tyler Fitzgerald,19,1330,1.4,6,6,4,4,3,1,0,0,2,33.3,0,0.0,3,10,.667,.497,.667,.497,.833,.599,.650,.475,0,99.0,94.8,11
James McCann,18,875,2.1,6,5,4,2,2,0,0,0,1,16.7,1,16.7,1,12,.400,.227,.500,.356,.400,.255,.409,.294,0,98.7,89.2,-5
Kevin Pillar,18,1206,1.5,4,3,2,2,1,0,0,1,1,25.0,1,25.0,3,11,.667,.099,.750,.324,1.667,.147,.905,.249,0,98.7,91.0,12
Anthony Rendon,18,977,1.8,6,5,5,1,1,0,0,0,1,16.7,0,0.0,0,9,.200,.230,.167,.192,.200,.272,.147,.182,0,98.6,95.8,12
Brooks Lee,18,614,2.9,7,7,4,0,0,0,0,0,3,42.9,0,0.0,1,10,.000,.061,.000,.061,.000,.063,.000,.056,0,98.8,74.0,-4
Brett Wisely,18,988,1.8,6,6,3,2,2,0,0,0,3,50.0,0,0.0,4,10,.333,.298,.333,.298,.333,.316,.294,.269,0,99.4,78.9,12
Edmundo Sosa,18,1050,1.7,6,5,4,2,1,1,0,0,1,16.7,0,0.0,3,12,.400,.289,.500,.407,.600,.331,.476,.349,0,98.6,95.2,-5
Jose Trevino,18,896,2.0,7,7,6,2,2,0,0,0,1,14.3,0,0.0,2,12,.286,.142,.286,.142,.286,.159,.252,.133,0,99.5,79.4,-15
Yasmani Grandal,18,952,1.9,6,5,3,3,1,1,0,1,2,33.3,1,16.7,2,11,.600,.400,.667,.500,1.400,.893,.812,.561,1,98.7,97.0,20
Yan Gomes,18,375,4.8,5,5,1,0,0,0,0,0,4,80.0,0,0.0,5,9,.000,.003,.000,.003,.000,.006,.000,.004,0,99.2,81.9,38
Dane Myers,18,425,4.2,3,3,2,1,1,0,0,0,1,33.3,0,0.0,2,10,.333,.266,.333,.266,.333,.291,.294,.246,0,99.1,72.9,-6
Matt Thaiss,18,754,2.4,8,8,2,1,0,1,0,0,6,75.0,0,0.0,6,13,.125,.105,.125,.105,.250,.391,.157,.204,1,99.6,91.3,36
Kyle Higashioka,18,1062,1.7,5,5,4,1,1,0,0,0,1,20.0,0,0.0,0,7,.200,.125,.200,.125,.200,.210,.176,.138,0,99.1,89.2,25
Jose Herrera,18,501,3.6,5,5,4,2,2,0,0,0,1,20.0,0,0.0,2,9,.400,.268,.400,.268,.400,.357,.353,.268,0,99.1,85.4,12
Ezequiel Duran,17,1011,1.7,5,4,2,0,0,0,0,0,2,40.0,1,20.0,3,11,.000,.161,.200,.329,.000,.186,.138,.258,0,98.6,91.8,21
Hunter Renfroe,17,1652,1.0,5,5,3,0,0,0,0,0,2,40.0,0,0.0,1,7,.000,.168,.000,.168,.000,.243,.000,.174,0,98.5,98.0,22
Trey Sweeney,17,448,3.8,4,4,2,0,0,0,0,0,2,50.0,0,0.0,4,9,.000,.085,.000,.085,.000,.087,.000,.077,0,99.3,98.5,28
James Outman,17,634,2.7,3,3,1,1,1,0,0,0,2,66.7,0,0.0,4,9,.333,.303,.333,.303,.333,.413,.294,.309,0,99.3,106.8,11
Hunter Goodman,17,828,2.1,3,3,1,0,0,0,0,0,2,66.7,0,0.0,7,11,.000,.003,.000,.003,.000,.004,.000,.003,0,98.7,87.4,76
Wilmer Flores,16,964,1.7,1,0,0,0,0,0,0,0,0,0.0,1,100.0,1,6,0,0,1.000,1.000,0,0,.689,.689,0,99.2,0,0
Ji Hwan Bae,16,313,5.1,4,4,2,1,1,0,0,0,2,50.0,0,0.0,2,9,.250,.099,.250,.099,.250,.106,.220,.089,0,99.8,93.9,-20
Corey Julks,16,767,2.1,4,4,1,0,0,0,0,0,3,75.0,0,0.0,2,8,.000,.018,.000,.018,.000,.018,.000,.017,0,98.5,91.3,-39
Nick Loftin,16,626,2.6,4,2,1,0,0,0,0,0,1,25.0,2,50.0,0,4,.000,.063,.500,.531,.000,.080,.345,.376,0,99.5,94.3,-20
Enmanuel Valdez,16,919,1.7,2,2,1,0,0,0,0,0,1,50.0,0,0.0,1,9,.000,.104,.000,.104,.000,.298,.000,.165,0,99.5,94.7,28
Austin Shenton,16,212,7.5,3,1,1,0,0,0,0,0,0,0.0,2,66.7,0,6,.000,.044,.667,.681,.000,.045,.459,.473,0,99.1,74.7,-13
Randal Grichuk,16,1088,1.5,3,2,2,0,0,0,0,0,0,0.0,1,33.3,1,6,.000,.133,.333,.422,.000,.133,.230,.311,0,98.8,78.8,6
Alika Williams,16,336,4.8,7,6,5,0,0,0,0,0,1,14.3,0,0.0,3,12,.000,.301,.143,.401,.000,.341,.103,.346,0,98.6,88.3,12
Miguel Amaya,16,1291,1.2,6,6,3,1,1,0,0,0,3,50.0,0,0.0,3,8,.167,.248,.167,.248,.167,.280,.147,.230,0,99.1,94.9,3
Jerar Encarnacion,16,490,3.3,5,5,3,3,2,0,0,1,2,40.0,0,0.0,0,8,.600,.372,.600,.372,1.200,.753,.763,.471,1,98.8,88.3,19
Ronald Acuña Jr.,15,905,1.7,3,3,2,1,1,0,0,0,1,33.3,0,0.0,1,11,.333,.165,.333,.165,.333,.198,.294,.152,0,98.6,99.9,4
Miles Mastrobuoni,15,381,3.9,6,6,4,1,1,0,0,0,2,33.3,0,0.0,2,12,.167,.162,.167,.162,.167,.273,.147,.188,0,99.3,89.6,33
Nick Madrigal,15,358,4.2,4,3,1,0,0,0,0,0,2,50.0,1,25.0,2,6,.000,.077,.250,.307,.000,.077,.172,.224,0,99.2,48.9,-68
Michael Stefanic,15,482,3.1,3,3,2,1,0,1,0,0,1,33.3,0,0.0,1,4,.333,.296,.333,.296,.667,.342,.418,.276,0,99.7,92.2,0
Kerry Carpenter,15,1131,1.3,3,3,2,0,0,0,0,0,1,33.3,0,0.0,3,8,.000,.047,.000,.047,.000,.050,.000,.043,0,99.6,75.0,-27
Jacob Stallings,15,1073,1.4,6,5,3,1,0,0,0,1,2,33.3,1,16.7,0,5,.200,.218,.333,.349,.800,.661,.456,.418,1,98.8,92.7,30
Heston Kjerstad,15,423,3.5,3,3,2,1,1,0,0,0,1,33.3,0,0.0,2,7,.333,.196,.333,.196,.333,.222,.294,.177,0,99.6,72.9,-4
José Tena,15,673,2.2,3,3,2,1,1,0,0,0,1,33.3,0,0.0,2,8,.333,.195,.333,.195,.333,.227,.294,.189,0,98.5,97.2,28
Daniel Schneemann,15,901,1.7,5,5,2,1,1,0,0,0,3,60.0,0,0.0,3,7,.200,.170,.200,.170,.200,.213,.176,.163,0,99.2,91.0,25
Emmanuel Rivera,15,1151,1.3,2,2,1,0,0,0,0,0,1,50.0,0,0.0,2,4,.000,.288,.000,.288,.000,1.089,.000,.556,1,98.7,100.7,31
Edward Olivares,14,768,1.8,3,3,3,1,1,0,0,0,0,0.0,0,0.0,0,9,.333,.446,.333,.446,.333,.472,.294,.402,0,99.0,74.0,29
Javier Báez,14,1028,1.4,6,6,4,0,0,0,0,0,2,33.3,0,0.0,1,9,.000,.145,.000,.145,.000,.168,.000,.137,0,99.5,89.1,4
Will Wagner,14,364,3.8,3,2,2,1,1,0,0,0,0,0.0,1,33.3,2,7,.500,.160,.667,.440,.500,.168,.524,.328,0,100.0,86.7,-22
Drew Millas,14,252,5.6,2,0,0,0,0,0,0,0,0,0.0,2,100.0,0,5,0,0,1.000,1.000,0,0,.689,.689,0,98.9,0,0
Marco Luciano,14,325,4.3,5,5,0,0,0,0,0,0,5,100.0,0,0.0,2,5,.000,0,.000,0,.000,0,.000,.000,0,98.7,0,0
Dominic Fletcher,14,900,1.6,2,2,1,0,0,0,0,0,1,50.0,0,0.0,2,5,.000,.003,.000,.003,.000,.003,.000,.003,0,99.3,61.0,59
Tyler Nevin,14,1090,1.3,5,5,2,1,0,1,0,0,3,60.0,0,0.0,4,10,.200,.111,.200,.111,.400,.267,.251,.159,0,98.9,95.6,13
Dominic Canzone,14,696,2.0,3,3,2,0,0,0,0,0,1,33.3,0,0.0,3,7,.000,.334,.000,.334,.000,.585,.000,.396,0,98.5,93.8,16
Estevan Florial,14,450,3.1,3,2,1,0,0,0,0,0,1,33.3,1,33.3,4,6,.000,.003,.333,.335,.000,.003,.230,.231,0,99.3,91.4,53
Kevin Kiermaier,14,1020,1.4,2,2,1,0,0,0,0,0,1,50.0,0,0.0,3,7,.000,.088,.000,.088,.000,.102,.000,.080,0,98.6,61.9,8
Grant McCray,14,519,2.7,6,5,1,0,0,0,0,0,4,66.7,1,16.7,5,8,.000,.042,.167,.202,.000,.047,.115,.148,0,99.2,93.2,-10
Kyle Manzardo,13,636,2.0,4,4,2,0,0,0,0,0,2,50.0,0,0.0,4,7,.000,.112,.000,.112,.000,.374,.000,.199,1,99.4,88.3,37
Josh Jung,13,693,1.9,5,5,3,2,0,0,0,2,2,40.0,0,0.0,3,11,.400,.346,.400,.346,1.600,1.085,.820,.583,2,100.3,95.3,21
Mike Trout,13,574,2.3,3,2,1,1,1,0,0,0,1,33.3,1,33.3,1,5,.500,.497,.667,.665,.500,.521,.524,.529,0,98.5,69.4,26
Elehuris Montero,13,923,1.4,3,2,0,0,0,0,0,0,2,66.7,1,33.3,4,7,.000,0,.333,.333,.000,0,.230,.230,0,99.2,0,0
Oliver Dunn,13,418,3.1,4,4,2,2,2,0,0,0,2,50.0,0,0.0,2,5,.500,.317,.500,.317,.500,.385,.441,.307,0,98.5,105.9,7
Austin Hedges,13,547,2.4,3,3,3,1,1,0,0,0,0,0.0,0,0.0,2,8,.333,.104,.333,.104,.333,.122,.294,.096,0,98.6,79.7,1
Nick Ahmed,13,851,1.5,4,4,3,2,2,0,0,0,1,25.0,0,0.0,3,8,.500,.247,.500,.247,.500,.267,.441,.225,0,99.8,68.5,19
Nick Senzel,13,1005,1.3,5,5,4,1,1,0,0,0,1,20.0,0,0.0,2,8,.200,.305,.200,.305,.200,.341,.176,.281,0,98.6,90.4,9
DJ LeMahieu,13,845,1.5,4,3,1,1,1,0,0,0,2,50.0,1,25.0,1,6,.333,.285,.500,.464,.333,.339,.393,.379,0,98.9,97.3,11
Patrick Wisdom,12,701,1.7,4,4,4,1,1,0,0,0,0,0.0,0,0.0,1,6,.250,.356,.250,.356,.250,.621,.220,.412,1,98.8,77.2,7
Pavin Smith,12,631,1.9,5,5,5,3,2,0,0,1,0,0.0,0,0.0,0,8,.600,.450,.600,.450,1.200,1.244,.763,.696,2,98.8,99.4,8
Evan Carter,12,648,1.9,5,5,3,0,0,0,0,0,2,40.0,0,0.0,0,8,.000,.149,.000,.149,.000,.167,.000,.139,0,99.4,92.8,-22
Tyler Locklear,12,196,6.1,3,3,2,1,1,0,0,0,1,33.3,0,0.0,2,7,.333,.312,.333,.312,.333,.390,.294,.303,0,98.8,102.4,-7
Jorge Mateo,12,820,1.5,4,4,1,0,0,0,0,0,3,75.0,0,0.0,2,5,.000,.001,.000,.001,.000,.002,.000,.002,0,98.6,89.2,43
Zack Short,12,391,3.1,2,2,1,0,0,0,0,0,1,50.0,0,0.0,2,3,.000,.149,.000,.149,.000,.154,.000,.136,0,99.6,108.9,-13
Jace Jung,12,386,3.1,3,2,1,0,0,0,0,0,1,33.3,1,33.3,3,6,.000,.071,.333,.381,.000,.105,.230,.284,0,99.4,71.5,53
Garrett Cooper,12,450,2.7,1,1,0,0,0,0,0,0,1,100.0,0,0.0,2,4,.000,0,.000,0,.000,0,.000,.000,0,99.1,0,0
Henry Davis,12,521,2.3,2,2,2,0,0,0,0,0,0,0.0,0,0.0,1,6,.000,.203,.000,.203,.000,.408,.000,.253,0,99.7,99.5,5
Ben Gamel,12,381,3.1,1,1,1,0,0,0,0,0,0,0.0,0,0.0,1,4,.000,.077,.000,.077,.000,.141,.000,.089,0,98.6,85.3,28
Weston Wilson,12,379,3.2,3,3,1,1,1,0,0,0,2,66.7,0,0.0,3,5,.333,.133,.333,.133,.333,.140,.294,.120,0,99.9,74.9,13
José Abreu,12,486,2.5,3,2,1,0,0,0,0,0,1,33.3,1,33.3,3,7,.000,.110,.333,.407,.000,.123,.230,.296,0,98.7,82.7,2
Austin Martin,11,934,1.2,4,3,3,1,1,0,0,0,0,0.0,1,25.0,1,7,.333,.253,.500,.440,.333,.564,.393,.427,0,98.6,91.4,10
Tyler Soderstrom,11,770,1.4,5,5,4,1,1,0,0,0,1,20.0,0,0.0,2,7,.200,.240,.200,.240,.200,.311,.176,.239,0,98.8,88.7,-9
Jonathan Aranda,11,573,1.9,3,3,2,0,0,0,0,0,1,33.3,0,0.0,4,7,.000,.154,.000,.154,.000,.340,.000,.205,0,99.7,89.5,31
Rafael Marchán,11,195,5.6,3,3,3,2,0,2,0,0,0,0.0,0,0.0,1,6,.667,.476,.667,.476,1.333,.849,.836,.570,1,99.4,90.4,32
Garrett Stubbs,11,746,1.5,3,3,1,0,0,0,0,0,2,66.7,0,0.0,0,5,.000,.008,.000,.008,.000,.018,.000,.010,0,98.5,91.3,38
Cavan Biggio,11,955,1.2,3,2,0,0,0,0,0,0,2,66.7,0,0.0,3,8,.000,0,.000,.000,.000,0,.000,.000,0,98.7,0,0
Yuli Gurriel,11,281,3.9,3,2,3,0,0,0,0,0,0,0.0,0,0.0,0,6,.000,.109,.000,.304,.000,.259,.000,.326,0,99.0,96.8,1
Griffin Conine,11,334,3.3,3,3,1,0,0,0,0,0,2,66.7,0,0.0,4,8,.000,0,.000,0,.000,0,.000,.000,0,98.9,0,0
Andrés Chaparro,11,525,2.1,2,2,2,1,1,0,0,0,0,0.0,0,0.0,0,6,.500,.285,.500,.285,.500,.325,.441,.270,0,99.0,78.6,28
Alex Call,11,493,2.2,4,4,3,2,2,0,0,0,1,25.0,0,0.0,1,6,.500,.303,.500,.303,.500,.337,.441,.280,0,99.7,91.2,-13
Brett Harris,11,493,2.2,2,2,1,0,0,0,0,0,1,50.0,0,0.0,0,7,.000,.295,.000,.295,.000,.342,.000,.281,0,98.9,106.4,4
Andruw Monasterio,11,647,1.7,1,1,1,0,0,0,0,0,0,0.0,0,0.0,0,3,.000,.231,.000,.231,.000,.411,.000,.254,0,99.0,95.9,22
Jacob Amaya,10,301,3.3,3,3,1,0,0,0,0,0,2,66.7,0,0.0,3,6,.000,.070,.000,.070,.000,.081,.000,.063,0,98.6,82.5,0
Derek Hill,10,609,1.6,3,3,2,1,1,0,0,0,1,33.3,0,0.0,2,6,.333,.179,.333,.179,.333,.185,.294,.166,0,98.4,72.3,-14
Bobby Dalbec,10,413,2.4,1,1,0,0,0,0,0,0,1,100.0,0,0.0,3,7,.000,0,.000,0,.000,0,.000,.000,0,99.3,0,0
Jhonny Pereda,10,158,6.3,2,2,0,0,0,0,0,0,2,100.0,0,0.0,3,6,.000,0,.000,0,.000,0,.000,.000,0,99.5,0,0
Zach DeLoach,10,298,3.4,2,2,1,0,0,0,0,0,1,50.0,0,0.0,1,4,.000,.114,.000,.114,.000,.128,.000,.111,0,98.6,99.8,-12
Brandon Crawford,10,321,3.1,3,2,0,0,0,0,0,0,2,66.7,1,33.3,3,6,.000,0,.333,.333,.000,0,.230,.230,0,98.6,0,0
Ryan Kreidler,10,263,3.8,2,1,1,0,0,0,0,0,0,0.0,1,50.0,2,5,.000,.001,.500,.500,.000,.001,.345,.345,0,98.7,61.2,67
Trevor Story,10,373,2.7,3,3,3,3,2,1,0,0,0,0.0,0,0.0,0,5,1.000,.362,1.000,.362,1.333,.417,1.006,.332,0,98.9,80.7,14
Nacho Alvarez Jr.,9,119,7.6,2,2,0,0,0,0,0,0,2,100.0,0,0.0,2,6,.000,0,.000,0,.000,0,.000,.000,0,98.3,0,0
Trey Lipscomb,9,780,1.2,2,2,1,0,0,0,0,0,1,50.0,0,0.0,0,3,.000,.029,.000,.029,.000,.029,.000,.025,0,98.7,64.0,-36
Curtis Mead,9,471,1.9,2,2,1,0,0,0,0,0,1,50.0,0,0.0,2,4,.000,.009,.000,.009,.000,.014,.000,.011,0,99.2,82.7,78
Curt Casali,9,476,1.9,2,2,2,1,1,0,0,0,0,0.0,0,0.0,0,3,.500,.530,.500,.530,.500,.611,.441,.498,0,98.6,84.5,3
Tucker Barnhart,9,375,2.4,1,1,0,0,0,0,0,0,1,100.0,0,0.0,0,3,.000,0,.000,0,.000,0,.000,.000,0,98.5,0,0
Noelvi Marte,9,882,1.0,6,6,2,0,0,0,0,0,4,66.7,0,0.0,2,5,.000,.027,.000,.027,.000,.042,.000,.029,0,98.9,80.9,41
Blake Dunn,9,120,7.5,3,2,1,1,1,0,0,0,1,33.3,0,0.0,2,4,.500,.237,.667,.491,.500,.289,.534,.395,0,100.0,70.1,41
Alek Thomas,9,372,2.4,4,4,4,2,0,0,1,1,0,0.0,0,0.0,1,5,.500,.475,.500,.475,1.750,1.293,.910,.728,1,98.8,94.4,-10
Niko Kavadas,9,465,1.9,5,5,3,2,1,0,0,1,2,40.0,0,0.0,1,6,.400,.322,.400,.322,1.000,.697,.586,.427,1,98.6,104.6,22
Jhonkensy Noel,9,725,1.2,2,2,1,0,0,0,0,0,1,50.0,0,0.0,1,3,.000,.226,.000,.226,.000,.679,.000,.376,1,98.8,99.0,25
Danny Mendick,9,540,1.7,2,2,0,0,0,0,0,0,2,100.0,0,0.0,4,6,.000,0,.000,0,.000,0,.000,.000,0,99.0,0,0
Riley Adams,9,531,1.7,3,3,3,1,1,0,0,0,0,0.0,0,0.0,0,6,.333,.396,.333,.396,.333,.485,.294,.380,0,99.8,96.1,-6
Steward Berroa,8,183,4.4,3,3,1,0,0,0,0,0,2,66.7,0,0.0,1,4,.000,.051,.000,.051,.000,.052,.000,.046,0,98.9,76.8,-48
Luken Baker,8,201,4.0,2,2,2,0,0,0,0,0,0,0.0,0,0.0,0,4,.000,.091,.000,.091,.000,.273,.000,.140,0,98.8,97.1,40
Christian Bethancourt,8,516,1.6,1,1,1,1,1,0,0,0,0,0.0,0,0.0,0,4,1.000,.494,1.000,.494,1.000,.530,.882,.449,0,98.6,105.9,1
Casey Schmitt,8,374,2.1,2,2,1,1,1,0,0,0,1,50.0,0,0.0,2,4,.500,.165,.500,.165,.500,.600,.441,.314,0,98.9,99.1,34
Kris Bryant,8,608,1.3,3,3,2,2,1,1,0,0,1,33.3,0,0.0,2,6,.667,.579,.667,.579,1.000,1.314,.712,.786,1,99.0,103.1,19
Rece Hinds,7,183,3.8,3,3,1,0,0,0,0,0,2,66.7,0,0.0,3,5,.000,.030,.000,.030,.000,.032,.000,.027,0,98.5,53.0,-13
Bryan Ramos,7,418,1.7,1,1,1,0,0,0,0,0,0,0.0,0,0.0,0,3,.000,.540,.000,.540,.000,.576,.000,.486,0,99.5,62.5,22
Eric Haase,7,270,2.6,1,1,0,0,0,0,0,0,1,100.0,0,0.0,0,3,.000,0,.000,0,.000,0,.000,.000,0,99.3,0,0
Martín Maldonado,7,556,1.3,4,4,3,0,0,0,0,0,1,25.0,0,0.0,1,4,.000,.238,.000,.238,.000,.701,.000,.383,1,100.1,91.3,4
Brian Serven,7,258,2.7,4,3,0,0,0,0,0,0,3,75.0,0,0.0,2,4,.000,0,.250,.250,.000,0,.180,.180,0,100.3,0,0
Ryan Vilade,7,188,3.7,2,2,1,0,0,0,0,0,1,50.0,0,0.0,2,5,.000,.202,.000,.202,.000,.228,.000,.183,0,98.4,99.9,-1
Sean Bouchard,7,431,1.6,2,1,1,1,0,1,0,0,0,0.0,1,50.0,0,2,1.000,.446,1.000,.723,2.000,1.200,.972,.683,1,98.6,98.4,26
Tom Murphy,7,152,4.6,1,1,0,0,0,0,0,0,1,100.0,0,0.0,3,5,.000,0,.000,0,.000,0,.000,.000,0,98.8,0,0
David Hensley,7,250,2.8,3,3,2,1,0,1,0,0,1,33.3,0,0.0,1,3,.333,.384,.333,.384,.667,.431,.418,.357,0,99.1,95.3,-4
Pablo Reyes,7,252,2.8,1,1,0,0,0,0,0,0,1,100.0,0,0.0,1,1,.000,0,.000,0,.000,0,.000,.000,0,98.7,0,0
Ben Rice,6,724,0.8,3,2,1,1,0,1,0,0,1,33.3,1,33.3,1,2,.500,.453,.667,.635,1.000,1.375,.648,.728,1,98.3,107.4,22
Jared Walsh,6,262,2.3,1,1,0,0,0,0,0,0,1,100.0,0,0.0,1,3,.000,0,.000,0,.000,0,.000,.000,0,100.1,0,0
Joey Wiemer,6,109,5.5,2,2,0,0,0,0,0,0,2,100.0,0,0.0,2,3,.000,0,.000,0,.000,0,.000,.000,0,99.9,0,0
Austin Slater,6,882,0.7,2,1,0,0,0,0,0,0,1,50.0,1,50.0,2,2,.000,0,.500,.500,.000,0,.345,.345,0,99.3,0,0
J.D. Davis,6,587,1.0,3,3,1,0,0,0,0,0,2,66.7,0,0.0,4,5,.000,.019,.000,.019,.000,.019,.000,.017,0,98.3,59.9,-33
Justin Foscue,6,187,3.2,1,1,0,0,0,0,0,0,1,100.0,0,0.0,1,1,.000,0,.000,0,.000,0,.000,.000,0,98.6,0,0
Adrian Del Castillo,6,336,1.8,2,1,0,0,0,0,0,0,1,50.0,1,50.0,1,2,.000,0,.500,.500,.000,0,.345,.345,0,99.0,0,0
Ryan Noda,6,499,1.2,2,2,2,2,1,1,0,0,0,0.0,0,0.0,1,4,1.000,.621,1.000,.621,1.500,.709,1.068,.576,0,99.2,91.5,6
Jonathan Ornelas,6,163,3.7,2,2,1,1,1,0,0,0,1,50.0,0,0.0,1,3,.500,.152,.500,.152,.500,.158,.441,.143,0,98.8,110.2,-13
Nathan Lukes,6,356,1.7,2,2,2,0,0,0,0,0,0,0.0,0,0.0,1,5,.000,.159,.000,.159,.000,.164,.000,.145,0,98.7,96.7,-16
Nelson Velázquez,6,903,0.7,1,1,1,0,0,0,0,0,0,0.0,0,0.0,2,5,.000,.003,.000,.003,.000,.007,.000,.003,0,99.1,97.1,49
